id,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion
466,3,141.2,0,1,Surburban,1,Phone,No Offer,0
467,9,69.9,1,0,Surburban,1,Web,Buy One Get One,0
468,7,29.99,1,0,Urban,0,Web,No Offer,0
469,6,113.6,1,0,Surburban,1,Phone,No Offer,0
470,10,29.99,0,1,Urban,0,Web,Buy One Get One,0
471,9,302.52,1,0,Urban,0,Phone,Discount,0
472,3,73.99,0,1,Surburban,0,Phone,No Offer,0
473,1,79.5,0,1,Surburban,0,Web,No Offer,0
474,12,103.6,1,0,Rural,0,Phone,No Offer,0
475,1,137.29,0,1,Urban,0,Phone,No Offer,0
476,8,34.8,0,1,Surburban,1,Phone,Buy One Get One,0
477,6,114.74,1,0,Urban,0,Web,No Offer,1
478,8,244.94,1,0,Surburban,0,Phone,Buy One Get One,0
479,1,452.72,0,1,Rural,0,Web,Buy One Get One,0
480,5,29.99,0,1,Urban,0,Web,Discount,0
481,1,386.11,1,1,Urban,0,Multichannel,Discount,0
482,8,45.78,1,0,Surburban,0,Phone,No Offer,0
483,6,358.77,0,1,Surburban,0,Web,No Offer,0
484,5,141.74,1,0,Surburban,0,Web,No Offer,0
485,9,205.33,1,0,Surburban,1,Multichannel,Discount,0
486,1,629.85,1,0,Urban,1,Web,Discount,1
487,9,64.09,1,0,Surburban,0,Phone,Buy One Get One,0
488,4,162.56,0,1,Urban,1,Phone,Buy One Get One,0
489,9,383.77,0,1,Surburban,1,Phone,Discount,1
490,6,64.33,1,0,Rural,0,Web,No Offer,1
491,11,143.65,0,1,Urban,1,Phone,Buy One Get One,0
492,12,63.28,1,0,Urban,1,Phone,Discount,0
493,6,108.83,1,0,Urban,0,Phone,Discount,0
494,4,121.87,1,0,Rural,0,Web,No Offer,0
495,10,489.29,0,1,Surburban,0,Phone,Discount,0
496,2,199.97,0,1,Surburban,0,Phone,Discount,0
497,4,614.83,1,0,Urban,1,Multichannel,No Offer,0
498,5,103.44,0,1,Rural,1,Web,Buy One Get One,1
499,9,199.38,0,1,Urban,1,Phone,Discount,0
500,4,224.04,1,0,Urban,0,Web,No Offer,0
501,3,80.65,0,1,Surburban,1,Web,Buy One Get One,1
502,3,66.47,1,0,Rural,1,Web,Discount,0
503,9,33.63,0,1,Rural,0,Phone,No Offer,0
504,6,528.03,1,1,Urban,1,Multichannel,Buy One Get One,0
505,10,29.99,1,0,Surburban,0,Web,Buy One Get One,0
506,2,109.81,1,0,Urban,1,Web,No Offer,1
507,10,507.15,0,1,Rural,1,Web,Buy One Get One,0
508,10,161.43,0,1,Surburban,1,Web,No Offer,1
509,12,90.15,1,0,Surburban,0,Web,Discount,0
510,1,567.13,0,1,Rural,1,Phone,Buy One Get One,0
511,1,681.12,1,0,Rural,1,Phone,Discount,0
512,9,198.54,0,1,Urban,0,Phone,No Offer,0
513,11,301,1,1,Surburban,1,Web,No Offer,0
514,2,378.5,0,1,Urban,0,Web,Discount,1
515,10,131.95,0,1,Surburban,0,Phone,No Offer,1
516,6,179.51,0,1,Urban,0,Phone,Buy One Get One,0
517,10,375.34,1,0,Rural,0,Web,No Offer,0
518,8,29.99,1,0,Surburban,0,Phone,Buy One Get One,0
519,1,286.31,1,1,Surburban,0,Web,No Offer,0
520,7,600.13,1,1,Urban,1,Phone,No Offer,0
521,6,107.42,0,1,Urban,1,Web,No Offer,0
522,1,1515.82,1,1,Surburban,1,Multichannel,Buy One Get One,1
523,2,102.99,0,1,Surburban,0,Phone,No Offer,0
524,10,317.16,1,0,Urban,0,Web,Buy One Get One,0
525,7,297.6,1,0,Surburban,0,Web,No Offer,0
526,10,599.06,0,1,Urban,1,Web,Buy One Get One,0
527,10,29.99,1,0,Urban,0,Web,Buy One Get One,0
528,1,783.8,1,1,Surburban,1,Web,No Offer,0
529,9,89.96,1,0,Surburban,0,Web,Discount,1
530,8,155.75,0,1,Urban,1,Phone,No Offer,0
531,11,29.99,1,0,Surburban,1,Phone,Buy One Get One,0
532,5,47.98,0,1,Urban,0,Web,Buy One Get One,0
533,8,135.67,1,0,Rural,1,Web,Discount,0
534,11,504.86,1,0,Rural,1,Multichannel,Buy One Get One,0
535,1,904.58,0,1,Surburban,1,Phone,Buy One Get One,1
536,11,312.41,1,0,Urban,1,Web,Buy One Get One,0
537,9,404.03,1,1,Urban,0,Multichannel,No Offer,0
538,7,251.05,1,0,Surburban,0,Multichannel,Buy One Get One,1
539,1,30.01,0,1,Urban,1,Web,Buy One Get One,0
540,1,155.65,1,0,Urban,0,Web,No Offer,0
541,12,36.67,0,1,Urban,0,Web,Discount,1
542,12,49.27,1,0,Urban,1,Phone,Buy One Get One,0
543,1,563.7,1,0,Surburban,1,Multichannel,Discount,0
544,6,265.2,1,0,Surburban,0,Phone,Discount,0
545,1,357.56,0,1,Surburban,0,Phone,No Offer,0
546,11,206.97,1,0,Surburban,0,Web,Discount,0
547,7,1222.53,1,1,Rural,1,Phone,Discount,1
548,5,67.55,1,0,Surburban,0,Phone,Discount,0
549,9,108.59,1,0,Rural,1,Web,Discount,0
550,1,615.04,1,1,Surburban,1,Phone,No Offer,0
551,7,153.17,1,0,Rural,0,Phone,Discount,0
552,9,40.16,1,0,Urban,1,Phone,Buy One Get One,0
553,4,127.51,1,0,Urban,1,Web,No Offer,0
554,8,60.9,0,1,Rural,1,Phone,No Offer,0
555,1,234.17,1,0,Rural,1,Phone,No Offer,0
556,12,145.27,1,0,Urban,1,Web,Discount,0
557,11,112.61,0,1,Urban,0,Web,No Offer,0
558,5,168.1,1,0,Surburban,0,Web,No Offer,0
559,1,745.63,1,1,Urban,1,Multichannel,Buy One Get One,0
560,6,29.99,0,1,Surburban,0,Web,Buy One Get One,0
561,5,37.79,0,1,Surburban,0,Web,No Offer,0
562,8,772.55,1,0,Surburban,1,Web,Buy One Get One,0
563,4,70.16,0,1,Surburban,0,Web,No Offer,0
564,7,115.07,0,1,Surburban,0,Phone,Buy One Get One,0
565,3,248.26,0,1,Surburban,1,Multichannel,Buy One Get One,0
566,6,65.1,1,0,Urban,0,Phone,Discount,0
567,1,585.14,1,0,Surburban,1,Multichannel,Buy One Get One,0
568,9,297.59,0,1,Surburban,1,Phone,Discount,1
569,7,409.76,1,1,Urban,0,Multichannel,Discount,0
570,9,60.15,0,1,Surburban,0,Web,Discount,0
571,1,111.37,0,1,Surburban,1,Web,No Offer,0
572,7,29.99,0,1,Urban,0,Phone,No Offer,0
573,1,87,0,1,Rural,1,Phone,Discount,0
574,2,46.47,0,1,Surburban,1,Web,No Offer,0
575,11,297.25,0,1,Urban,1,Phone,Buy One Get One,0
576,9,129.29,0,1,Urban,1,Web,No Offer,0
577,5,150.06,1,0,Rural,1,Web,Buy One Get One,0
578,3,708.62,0,1,Surburban,1,Phone,Discount,0
579,3,29.99,1,0,Urban,1,Phone,Discount,0
580,2,531.69,0,1,Urban,1,Phone,Buy One Get One,0
581,10,113.33,0,1,Urban,0,Web,No Offer,0
582,4,737.33,0,1,Surburban,1,Web,Discount,0
583,12,29.99,1,0,Urban,1,Web,Discount,0
584,6,1292.1,1,0,Surburban,1,Web,Buy One Get One,0
585,11,272.89,1,0,Surburban,1,Web,Buy One Get One,0
586,4,302.86,0,1,Surburban,1,Phone,Buy One Get One,0
587,11,29.99,0,1,Surburban,0,Web,Discount,0
588,7,758.59,0,1,Surburban,1,Web,Discount,0
589,4,174.55,1,0,Rural,1,Web,Discount,0
590,9,76.72,1,0,Surburban,0,Phone,No Offer,0
591,6,334.34,0,1,Rural,0,Multichannel,Discount,1
592,12,108.83,1,0,Rural,0,Web,Discount,1
593,10,319.45,0,1,Urban,0,Phone,Discount,0
594,10,29.99,1,0,Surburban,1,Web,Discount,0
595,3,367.27,0,1,Surburban,1,Phone,No Offer,0
596,8,29.99,1,0,Urban,1,Web,No Offer,0
597,10,102.82,1,0,Surburban,1,Web,Discount,0
598,10,189.02,0,1,Rural,1,Phone,Buy One Get One,0
599,4,739.84,1,0,Urban,1,Phone,Discount,0
600,4,85.64,1,0,Surburban,1,Web,Buy One Get One,0
601,6,161.43,0,1,Surburban,0,Web,Discount,1
602,8,346.57,1,0,Urban,1,Web,No Offer,0
603,7,729.01,0,1,Rural,1,Phone,No Offer,0
604,10,51.33,1,0,Surburban,1,Web,Discount,0
605,2,159.22,0,1,Surburban,0,Web,Discount,0
606,5,1079.62,1,1,Surburban,1,Web,No Offer,1
607,10,29.99,1,0,Surburban,1,Web,No Offer,0
608,11,43.51,0,1,Surburban,0,Web,No Offer,0
609,10,163.8,0,1,Urban,1,Web,Discount,0
610,9,212.32,1,0,Surburban,0,Multichannel,No Offer,0
611,7,147.81,1,0,Surburban,1,Web,Discount,0
612,5,168.93,1,0,Urban,1,Web,Buy One Get One,0
613,6,1462.5,1,0,Urban,1,Phone,Buy One Get One,0
614,1,544.98,1,0,Urban,1,Web,No Offer,0
615,11,322.87,0,1,Rural,0,Phone,Buy One Get One,0
616,7,508.18,1,0,Urban,1,Web,Discount,0
617,1,50.62,1,0,Urban,0,Web,No Offer,0
618,1,806.91,1,1,Surburban,1,Multichannel,Buy One Get One,1
619,5,291.17,1,0,Surburban,0,Multichannel,No Offer,0
620,6,447.01,0,1,Urban,1,Web,Buy One Get One,0
621,5,777.95,1,0,Surburban,1,Web,No Offer,0
622,9,174.11,1,0,Surburban,0,Phone,Buy One Get One,1
623,5,30.59,0,1,Urban,1,Web,Discount,0
624,4,305.76,0,1,Surburban,0,Phone,No Offer,0
625,8,29.99,0,1,Surburban,0,Phone,No Offer,1
626,8,256.83,0,1,Urban,1,Web,No Offer,0
627,7,462.7,0,1,Surburban,1,Multichannel,No Offer,0
628,7,489.49,1,0,Rural,1,Web,No Offer,1
629,1,352.99,1,0,Urban,0,Web,Buy One Get One,0
630,3,54.79,1,0,Surburban,0,Phone,Buy One Get One,0
631,9,29.99,0,1,Surburban,0,Phone,No Offer,0
632,5,54.14,0,1,Surburban,1,Web,Buy One Get One,0
633,3,104,0,1,Urban,0,Phone,Buy One Get One,0
634,2,231.27,0,1,Urban,1,Phone,No Offer,0
635,2,50.37,1,0,Urban,0,Phone,Discount,0
636,9,189.33,1,0,Urban,1,Phone,No Offer,0
637,1,368.01,0,1,Urban,0,Web,No Offer,0
638,1,331.21,1,0,Rural,1,Phone,No Offer,0
639,2,186.51,0,1,Surburban,0,Phone,Discount,0
640,9,433.89,0,1,Rural,0,Phone,Discount,0
641,8,90.62,1,0,Urban,0,Phone,No Offer,0
642,7,29.99,1,0,Surburban,0,Phone,Buy One Get One,0
643,2,44.37,0,1,Surburban,0,Web,Discount,0
644,1,539.96,0,1,Surburban,1,Web,Buy One Get One,0
645,3,43,1,0,Urban,0,Phone,No Offer,0
646,10,145.73,0,1,Urban,1,Phone,No Offer,0
647,3,80.86,1,0,Rural,1,Phone,No Offer,0
648,9,646.2,1,0,Urban,1,Phone,Buy One Get One,0
649,1,585.22,1,0,Urban,1,Phone,Buy One Get One,0
650,2,202.92,0,1,Surburban,0,Phone,Discount,0
651,7,78.57,1,0,Urban,1,Web,Buy One Get One,0
652,1,735.63,1,0,Rural,1,Phone,Buy One Get One,0
653,9,162.44,1,0,Urban,0,Web,Buy One Get One,0
654,10,226.15,0,1,Surburban,1,Multichannel,Discount,0
655,10,29.99,1,0,Urban,0,Web,Buy One Get One,0
656,9,179.43,0,1,Urban,0,Web,Buy One Get One,0
657,6,549.78,1,0,Surburban,1,Web,Discount,0
658,9,34.72,0,1,Surburban,1,Phone,No Offer,0
659,1,61.08,0,1,Rural,0,Web,Buy One Get One,1
660,1,92.29,0,1,Rural,1,Phone,No Offer,1
661,4,316.87,0,1,Urban,1,Web,Discount,0
662,2,189.02,0,1,Urban,1,Phone,No Offer,0
663,2,210.51,0,1,Urban,0,Phone,Discount,1
664,9,301.15,1,1,Surburban,0,Phone,Discount,1
665,9,127.38,1,0,Surburban,0,Web,Buy One Get One,1
666,9,29.99,0,1,Surburban,1,Web,Discount,0
667,9,29.99,0,1,Urban,1,Web,No Offer,0
668,1,70.17,1,0,Surburban,0,Web,No Offer,0
669,11,262.78,1,0,Urban,1,Phone,Buy One Get One,0
670,10,138.83,1,0,Urban,0,Phone,No Offer,0
671,6,505.48,1,1,Surburban,1,Phone,No Offer,0
672,11,92.28,0,1,Surburban,1,Web,Buy One Get One,0
673,4,209.79,0,1,Rural,0,Multichannel,Discount,1
674,3,34.22,1,0,Urban,1,Phone,Discount,0
675,2,152.95,0,1,Surburban,0,Web,No Offer,0
676,5,427.17,1,1,Urban,0,Web,No Offer,0
677,1,163.58,0,1,Urban,0,Web,Buy One Get One,1
678,1,75.83,1,0,Surburban,0,Phone,No Offer,1
679,11,184.17,1,0,Surburban,0,Phone,Buy One Get One,0
680,10,466.25,0,1,Urban,0,Phone,No Offer,0
681,7,151.91,0,1,Surburban,1,Web,Buy One Get One,0
682,1,148.57,0,1,Urban,0,Web,Buy One Get One,0
683,2,200.23,1,0,Surburban,0,Phone,Buy One Get One,0
684,5,663.14,1,1,Surburban,1,Multichannel,Buy One Get One,1
685,4,383.9,0,1,Surburban,0,Web,Buy One Get One,0
686,2,227.46,1,0,Urban,0,Web,No Offer,0
687,8,212.27,0,1,Urban,1,Multichannel,Buy One Get One,0
688,6,97.9,0,1,Surburban,1,Phone,Discount,0
689,7,208.25,0,1,Surburban,1,Multichannel,Buy One Get One,0
690,12,88.65,1,0,Surburban,0,Web,Discount,0
691,10,64.55,1,0,Surburban,1,Phone,Buy One Get One,0
692,2,454.04,1,0,Surburban,0,Web,Buy One Get One,0
693,1,29.99,0,1,Urban,0,Web,Buy One Get One,0
694,7,157.63,1,0,Urban,1,Phone,Discount,0
695,3,29.99,0,1,Urban,1,Phone,Discount,0
696,10,119.63,0,1,Rural,0,Web,Discount,0
697,4,317.96,0,1,Urban,0,Web,No Offer,0
698,3,138.44,1,0,Urban,1,Phone,Buy One Get One,0
699,4,186.97,1,0,Urban,1,Web,No Offer,0
700,5,226.84,0,1,Surburban,1,Multichannel,No Offer,0
701,3,351.2,1,0,Surburban,0,Multichannel,Buy One Get One,0
702,2,458.41,0,1,Surburban,0,Multichannel,Discount,0
703,5,135.64,1,0,Urban,0,Web,Discount,0
704,10,127.29,0,1,Urban,1,Phone,No Offer,0
705,9,158.91,1,0,Rural,1,Web,Buy One Get One,1
706,1,478.49,0,1,Surburban,0,Multichannel,Buy One Get One,0
707,11,138.08,1,0,Urban,0,Phone,Buy One Get One,0
708,1,525.42,0,1,Urban,1,Phone,Discount,0
709,1,303.34,1,1,Urban,0,Web,Discount,1
710,5,50.63,1,0,Urban,0,Phone,Discount,0
711,9,35.4,0,1,Surburban,1,Web,No Offer,0
712,7,38.9,0,1,Surburban,1,Web,Buy One Get One,0
713,5,46.09,1,0,Urban,0,Web,No Offer,0
714,6,333.21,1,0,Urban,1,Phone,Discount,0
715,2,584.37,1,0,Urban,1,Multichannel,Discount,1
716,6,29.99,0,1,Urban,1,Phone,Buy One Get One,0
717,4,78.96,0,1,Urban,1,Phone,No Offer,0
718,4,53.42,0,1,Surburban,0,Phone,Discount,0
719,3,314.67,1,0,Rural,1,Web,No Offer,0
720,5,306.21,0,1,Surburban,0,Web,Buy One Get One,0
721,4,72.38,1,0,Rural,1,Web,Buy One Get One,1
722,1,375.03,1,0,Surburban,0,Phone,No Offer,0
723,3,163.76,1,0,Surburban,1,Phone,Buy One Get One,0
724,6,178.37,1,0,Surburban,1,Web,Discount,1
725,1,522.77,1,0,Surburban,1,Multichannel,No Offer,0
726,8,59.95,1,0,Urban,0,Phone,No Offer,0
727,6,569.14,0,1,Surburban,1,Web,No Offer,0
728,4,275.27,1,0,Rural,1,Phone,No Offer,0
729,1,29.99,0,1,Urban,0,Web,No Offer,0
730,2,675.88,1,1,Urban,1,Phone,Discount,0
731,10,161.65,1,0,Surburban,0,Web,Buy One Get One,0
732,11,568.56,1,1,Urban,1,Multichannel,Buy One Get One,0
733,9,257.6,1,1,Urban,1,Phone,No Offer,0
734,2,269.13,0,1,Surburban,0,Multichannel,Buy One Get One,0
735,12,32.51,0,1,Rural,0,Phone,No Offer,0
736,11,99.05,1,0,Urban,1,Phone,No Offer,0
737,7,340.72,1,0,Urban,0,Web,Discount,0
738,9,100.86,1,0,Surburban,1,Phone,Discount,0
739,3,1118.27,1,1,Surburban,1,Multichannel,Buy One Get One,0
740,2,214.95,0,1,Rural,1,Web,Buy One Get One,0
741,11,143.91,0,1,Surburban,0,Phone,Buy One Get One,0
742,10,1097.45,0,1,Surburban,1,Phone,No Offer,1
743,6,263.84,0,1,Rural,1,Web,Buy One Get One,1
744,7,45.72,1,0,Urban,0,Phone,No Offer,0
745,2,243.5,1,1,Surburban,0,Phone,Discount,0
746,8,58.28,0,1,Urban,0,Phone,Discount,0
747,2,225.35,1,0,Urban,0,Phone,No Offer,0
748,3,222.8,1,0,Urban,0,Web,Discount,0
749,1,29.99,1,0,Rural,1,Web,Discount,0
750,1,313.98,0,1,Surburban,0,Web,No Offer,0
751,6,105.87,1,0,Surburban,1,Web,Discount,0
752,5,29.99,0,1,Surburban,1,Web,Buy One Get One,0
753,3,244.64,1,0,Surburban,0,Phone,Buy One Get One,0
754,12,49.5,0,1,Surburban,1,Phone,Buy One Get One,0
755,7,29.99,1,0,Rural,1,Web,Buy One Get One,0
756,1,29.99,1,0,Surburban,0,Web,Discount,1
757,7,56.46,1,0,Urban,1,Web,Buy One Get One,0
758,4,110.29,0,1,Urban,0,Web,No Offer,0
759,10,300.6,1,1,Urban,0,Multichannel,Discount,0
760,3,29.99,0,1,Surburban,1,Web,Buy One Get One,0
761,9,174.64,0,1,Urban,1,Web,No Offer,0
762,5,771.92,0,1,Surburban,1,Multichannel,No Offer,0
763,1,215.23,1,0,Urban,1,Multichannel,Buy One Get One,0
764,7,192.12,1,0,Urban,0,Web,No Offer,0
765,6,40.02,0,1,Surburban,0,Web,No Offer,0
766,8,29.99,1,0,Surburban,0,Web,Buy One Get One,1
767,10,275.04,1,0,Rural,0,Web,No Offer,0
768,2,518.53,0,1,Surburban,1,Phone,Discount,1
769,3,454,0,1,Urban,0,Multichannel,Discount,0
770,3,342.64,0,1,Surburban,0,Phone,No Offer,0
771,8,337.09,1,0,Surburban,0,Phone,No Offer,0
772,1,1311.69,1,1,Surburban,1,Multichannel,Buy One Get One,0
773,1,817.36,1,1,Urban,1,Phone,Buy One Get One,1
774,10,246.4,1,0,Urban,0,Phone,Buy One Get One,0
775,1,406.33,0,1,Surburban,0,Web,Discount,0
776,11,98.05,0,1,Surburban,1,Web,Discount,0
777,1,186.69,1,0,Surburban,0,Phone,Buy One Get One,0
778,1,29.99,0,1,Surburban,0,Web,No Offer,1
779,8,29.99,1,0,Surburban,1,Web,No Offer,0
780,1,586.52,1,0,Rural,1,Multichannel,No Offer,0
781,8,286.25,0,1,Urban,1,Multichannel,Buy One Get One,0
782,10,89.45,1,0,Surburban,1,Web,No Offer,0
783,8,194.81,1,0,Urban,1,Web,Buy One Get One,1
784,10,33.57,1,0,Urban,0,Phone,Discount,0
785,9,140.33,1,0,Rural,1,Phone,Buy One Get One,0
786,1,382.15,0,1,Urban,0,Phone,Discount,1
787,5,63.2,0,1,Rural,0,Phone,Discount,0
788,10,148.23,0,1,Urban,1,Phone,No Offer,0
789,3,123.2,1,0,Urban,1,Phone,Discount,0
790,1,485.53,1,0,Urban,0,Web,Buy One Get One,0
791,1,398.71,1,0,Rural,0,Web,Buy One Get One,0
792,9,46.56,1,0,Surburban,0,Web,Discount,1
793,9,29.99,0,1,Surburban,0,Phone,No Offer,0
794,1,162.82,1,0,Surburban,0,Phone,No Offer,1
795,2,2080.78,1,1,Rural,1,Phone,Buy One Get One,0
796,10,85.31,1,0,Urban,0,Web,No Offer,0
797,2,180.48,1,0,Urban,0,Phone,Discount,0
798,7,139.53,0,1,Surburban,1,Phone,Discount,0
799,7,151.89,1,0,Urban,0,Web,No Offer,0
800,10,29.99,1,0,Urban,0,Phone,No Offer,0
801,1,651.65,1,1,Urban,1,Web,No Offer,0
802,10,209.02,0,1,Rural,0,Multichannel,Buy One Get One,0
803,1,305.09,1,1,Surburban,0,Phone,Buy One Get One,1
804,2,424.44,0,1,Urban,0,Phone,Discount,0
805,10,138.11,0,1,Urban,0,Phone,Buy One Get One,0
806,1,804.15,1,1,Surburban,1,Multichannel,Discount,1
807,11,85.29,0,1,Surburban,0,Phone,Discount,0
808,9,29.99,0,1,Surburban,1,Phone,No Offer,0
809,4,307.66,1,0,Urban,1,Web,Discount,1
810,11,123.25,1,0,Surburban,0,Web,Discount,0
811,2,322.83,1,0,Surburban,0,Multichannel,No Offer,1
812,3,261.43,0,1,Urban,1,Web,Discount,0
813,7,513.78,1,0,Urban,1,Phone,No Offer,0
814,5,746.6,1,0,Surburban,1,Multichannel,Buy One Get One,1
815,8,56.17,1,0,Urban,0,Phone,No Offer,0
816,1,1486.31,1,1,Surburban,1,Phone,Buy One Get One,1
817,1,143.84,0,1,Rural,1,Phone,Discount,0
818,10,82.14,0,1,Rural,0,Web,No Offer,1
819,9,29.99,0,1,Surburban,1,Web,No Offer,0
820,9,152.55,0,1,Rural,1,Phone,Discount,0
821,5,145.36,1,0,Rural,1,Web,No Offer,1
822,9,314.36,0,1,Urban,0,Phone,Discount,0
823,3,390.34,1,0,Urban,0,Web,No Offer,0
824,12,618.13,1,1,Urban,1,Phone,No Offer,0
825,6,29.99,0,1,Rural,1,Phone,No Offer,0
826,6,29.99,0,1,Urban,0,Phone,Discount,0
827,6,54.41,0,1,Urban,1,Phone,Buy One Get One,0
828,9,718.97,0,1,Rural,1,Multichannel,Discount,0
829,6,154.16,1,0,Surburban,0,Web,No Offer,0
830,9,157.41,0,1,Urban,0,Web,No Offer,0
831,6,56.14,0,1,Surburban,1,Web,Buy One Get One,0
832,7,77.94,1,0,Surburban,1,Web,No Offer,0
833,1,335.08,0,1,Urban,0,Phone,Buy One Get One,0
834,5,29.99,0,1,Rural,1,Web,Discount,0
835,10,110.84,1,0,Surburban,0,Phone,Discount,0
836,10,312.03,0,1,Rural,0,Web,Discount,0
837,5,258.91,0,1,Urban,1,Web,Discount,1
838,2,101.67,1,0,Surburban,1,Web,Discount,0
839,2,741.29,1,1,Urban,1,Phone,No Offer,0
840,1,114.68,1,0,Rural,0,Web,Discount,0
841,3,82.25,1,0,Surburban,0,Phone,Buy One Get One,0
842,7,29.99,0,1,Urban,0,Web,No Offer,0
843,8,37.74,0,1,Surburban,1,Phone,Discount,0
844,5,153.22,0,1,Urban,0,Phone,No Offer,0
845,5,582.36,0,1,Surburban,1,Multichannel,No Offer,0
846,7,29.99,1,0,Urban,1,Phone,Discount,0
847,7,46.51,1,0,Rural,1,Web,Buy One Get One,0
848,2,964.89,1,0,Surburban,1,Phone,No Offer,0
849,5,207.31,1,0,Urban,0,Phone,Buy One Get One,0
850,3,187.74,0,1,Urban,0,Phone,No Offer,0
851,4,99.39,1,0,Surburban,0,Phone,Discount,0
852,3,29.99,1,0,Surburban,0,Phone,Buy One Get One,0
853,2,198.17,0,1,Urban,0,Phone,Buy One Get One,0
854,7,213.26,1,1,Urban,1,Phone,Discount,0
855,12,159.93,1,0,Urban,0,Phone,Discount,0
856,3,70.91,0,1,Urban,1,Web,Discount,0
857,4,173.48,0,1,Urban,1,Phone,No Offer,0
858,8,287.06,0,1,Urban,0,Phone,Buy One Get One,1
859,9,173.88,0,1,Surburban,0,Phone,Discount,1
860,9,428.99,1,0,Urban,0,Multichannel,Discount,0
861,8,492.53,1,1,Rural,1,Phone,Discount,0
862,2,784.22,1,0,Rural,1,Multichannel,No Offer,0
863,1,81.12,0,1,Urban,0,Web,Discount,1
864,2,29.99,0,1,Urban,1,Web,No Offer,0
865,11,59.11,1,0,Surburban,1,Web,Buy One Get One,0
866,1,156.33,0,1,Surburban,1,Phone,No Offer,0
867,2,64.26,1,0,Urban,0,Phone,No Offer,0
868,2,836.65,1,1,Surburban,1,Phone,Buy One Get One,0
869,3,39.37,0,1,Surburban,1,Phone,No Offer,0
870,10,56.6,1,0,Urban,0,Phone,Discount,0
871,7,221.71,0,1,Rural,1,Web,Buy One Get One,0
872,6,29.99,1,0,Urban,1,Phone,Buy One Get One,0
873,5,320.43,1,1,Surburban,0,Web,Buy One Get One,0
874,4,222.32,1,1,Surburban,1,Web,Buy One Get One,1
875,1,249.24,0,1,Urban,1,Multichannel,Discount,0
876,10,398.03,1,0,Surburban,0,Web,Buy One Get One,0
877,2,122.01,0,1,Urban,1,Web,Discount,0
878,3,105.08,1,0,Rural,0,Phone,No Offer,0
879,2,61.34,1,0,Rural,1,Web,No Offer,0
880,11,87.52,0,1,Surburban,0,Phone,Buy One Get One,0
881,6,343.82,1,0,Urban,0,Web,No Offer,1
882,1,767.3,1,1,Surburban,1,Phone,No Offer,1
883,1,283.63,0,1,Surburban,1,Phone,Discount,0
884,9,29.99,0,1,Surburban,0,Phone,Buy One Get One,0
885,4,116.37,1,0,Urban,0,Web,Discount,0
886,10,175.21,0,1,Urban,0,Web,Buy One Get One,0
887,11,82.57,1,0,Surburban,0,Phone,Discount,1
888,2,725.51,1,0,Surburban,1,Multichannel,Buy One Get One,0
889,10,363.14,0,1,Rural,0,Web,Buy One Get One,0
890,6,835.28,1,1,Surburban,1,Phone,No Offer,0
891,10,167.85,0,1,Surburban,0,Web,Discount,0
892,9,254.75,1,0,Rural,1,Web,No Offer,0
893,7,116.33,0,1,Rural,0,Web,No Offer,0
894,7,662.26,1,0,Urban,1,Multichannel,Discount,0
895,10,72.77,1,0,Urban,0,Phone,No Offer,0
896,6,109.99,1,0,Urban,1,Web,Discount,0
897,12,640.99,1,1,Urban,1,Web,Buy One Get One,0
898,3,816.52,1,1,Urban,1,Phone,Discount,0
899,3,290.52,1,0,Surburban,0,Web,No Offer,0
900,7,96.76,1,0,Urban,1,Web,Discount,0
901,9,72.97,1,0,Urban,1,Web,Discount,0
902,3,257.56,1,1,Surburban,0,Web,Buy One Get One,0
903,2,370.87,0,1,Urban,0,Multichannel,Buy One Get One,0
904,7,29.99,1,0,Urban,0,Web,Discount,0
905,9,115.84,0,1,Surburban,1,Web,No Offer,0
906,1,29.99,1,0,Urban,0,Phone,No Offer,0
907,11,133.15,1,0,Urban,1,Phone,Discount,0
908,8,235.47,1,0,Surburban,0,Phone,Buy One Get One,0
909,9,151.22,1,0,Urban,0,Phone,Discount,0
910,9,57.53,1,0,Urban,0,Phone,No Offer,0
911,6,85.61,0,1,Urban,0,Web,Buy One Get One,0
912,3,106.7,1,0,Urban,0,Phone,Discount,1
913,9,29.99,1,0,Urban,1,Phone,Buy One Get One,0
914,9,44.29,1,0,Urban,1,Phone,No Offer,0
915,8,33.31,0,1,Surburban,0,Phone,Buy One Get One,1
916,12,130.84,0,1,Surburban,0,Web,Buy One Get One,1
917,2,64.51,1,0,Urban,1,Phone,Buy One Get One,0
918,9,166.68,1,0,Urban,0,Web,No Offer,0
919,5,231.98,1,0,Surburban,1,Multichannel,Buy One Get One,0
920,2,472.16,0,1,Surburban,0,Multichannel,Buy One Get One,0
921,7,168.65,0,1,Rural,1,Phone,No Offer,0
922,3,29.99,0,1,Rural,0,Phone,No Offer,1
923,8,51.71,1,0,Rural,0,Web,Discount,1
924,9,61.26,0,1,Urban,0,Phone,Discount,0
925,10,29.99,1,0,Urban,0,Web,Buy One Get One,0
926,2,201.98,1,0,Urban,0,Phone,No Offer,0
927,3,85.79,0,1,Surburban,1,Web,No Offer,0
928,4,29.99,1,0,Surburban,0,Web,Buy One Get One,0
929,8,29.99,1,0,Urban,0,Phone,Discount,0
930,5,212.1,0,1,Surburban,0,Web,Buy One Get One,0
931,1,204.6,0,1,Surburban,1,Multichannel,No Offer,0
932,8,216.61,1,1,Urban,1,Phone,Discount,0
